"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 12:00","2021","01","31","12:00","-12.8","","-18.2","","64","","0.0","","15","","3","","","","93.81","","","","-15","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 13:00","2021","01","31","13:00","-9.8","","-17.1","","56","","0.0","","19","","2","","","","93.75","","","","-11","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 14:00","2021","01","31","14:00","-11.2","","-16.6","","64","","0.0","","7","","5","","","","93.71","","","","-14","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 15:00","2021","01","31","15:00","-11.9","","-16.6","","69","","0.0","","6","","10","","","","93.62","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 16:00","2021","01","31","16:00","-12.4","","-16.8","","70","","0.0","","7","","7","","","","93.64","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 17:00","2021","01","31","17:00","-13.6","","-17.4","","73","","0.0","","8","","5","","","","93.61","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 18:00","2021","01","31","18:00","-14.3","","-17.6","","76","","0.0","","6","","6","","","","93.56","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 19:00","2021","01","31","19:00","-14.6","","-17.7","","78","","0.0","","7","","6","","","","93.49","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 20:00","2021","01","31","20:00","-14.2","","-17.1","","79","","0.0","","7","","8","","","","93.40","","","","-19","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 21:00","2021","01","31","21:00","-14.2","","-16.7","","81","","0.0","","7","","6","","","","93.34","","","","-18","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 22:00","2021","01","31","22:00","-14.5","","-16.9","","82","","0.0","","1","","4","","","","93.32","","","","-17","","NA"
"-113.52","53.57","EDMONTON BLATCHFORD","3012209","2021-01-31 23:00","2021","01","31","23:00","-15.8","","-18.2","","82","","0.0","","1","","7","","","","93.29","","","","-21","","NA"
